RATING,CONCAT QUOTES
526,FAKE,"Wala akong sinabi na ‘ihinto’ ang drug war ang sabi ko ‘not to continue’ (I didn’t say ‘stop’ the drug war, I only said ‘not to continue’). Wala akong sinabi Ka Ely [na] ihinto…. ’Yung headline mali kasi binalikan ko yung video, binalikan ko ’yung transcript. Wala akong sinabing ihinto ’yung kampanya, ang sinabi ko i-tweak. At ’pag i-tweak, i-assess lang kung ano ’yung mali.        "
527,FAKE,"ARESTADO NA SI NOYNOY AQUINO PASOK NA SA KULUNGAN SA KASONG GRAFT (Noynoy Aquino arrested, jailed for graft),         "
528,FAKE,"Vico sotto, kasabwat sa Pepsi Paloma Case (Vico Sotto, an accomplice in the Pepsi Paloma case)? Kasalanan ng ama ay kasalanan din ng anak (The sin of the father is also the sin of the child).        "
529,FAKE,"Dahil sa bagong drug war Utos ni madam VP Leni Dapat walang dalang Baril ang mga Pulis pag my raid, ito na bagong sandata ng ating kapulisan… (Because of the new drug war, Madam VP Leni banned the policefrom carrying guns during raids, so these are the new weapons of our police force)… …Yung may drug operation pero bawal na gumamit ng baril (Where there is a drug operation but you cannot use a gun)… …BAWAL ANG BARIL SA DRUG RAID OPERATIONS – VP LENI LUGAW ROBREDOKay gibawal man sa ato ang Bise Presidenti ang Pusil panahon sa Drug Raid Operations, nangita ug alternatibo nga pama-agi aron maka sukol ang atoang mga kapulisan (Guns are banned from drug raid operations – VP Leni Lugaw Robredo. Because the vice president has prohibited guns during drug raid operations, they should find alternative ways for our policemen to fight back)… …Di lng gihapon ta kumpyansa, gamiton nto ato inisyatib kung mag drug operation (If you still don’t have the confidence, let’s use this as an initiative if there’s drug operation) okeeeeyyy keeeyyooooww!!         "
530,FAKE,"Pneumonia, Bronchitis, asthma, [chronic obstructive pulmonary disease] C.O.P.D. resolved right after 7 days of using Lung Gold Milk, While detox remedies seem like a great concept, unfortunately, many claims made by companies selling dangerous and unproven treatments are exaggerated and can even be harmful,        "
531,FAKE,FAKE!!! HUWAG KAYONG BUMILI NG Glufarelin Milk!!! Baka malason kayo (Fake! Don’t buy Glufarelin milk! You might get poisoned)!         
532,FAKE,"Kung magalit kayo sa akin parang ako yung nangako ng 3-6 months at P20 per kilo ng bigas (You’re angry with me as if I’m the one who promised three to six months and P20 per kilo of rice). Fake news alert: I never said this! Source: Chot Reyes (@coachot) Instagram post, Sept. 4, 2023 The public is advised to beware of images that are manipulated and maliciously misrepresent original content by GMA Integrated News and GMA Sports, the organization said.       "
533,FAKE,"Kung kasalanan maging bobo, yes guilty ako! Dahil hindi ako nabigyan ng pagkakataong makapag-aral ng [sic] dahil sa hirap sa buhay... Guilty ako kung kasalanan ang walang pinag-aralan. Pero malinis ako at hindi ako corrupt at magnanakaw. any statement regarding being ‘bobo.’        "
534,FAKE,"Two days salary deduction for the month March 2023 from all government employees for President Relief Fund for Turkey and Syria. President’s Relief for Turkey Earthquake Victims The Office of The President and the Office of the Executive Secretary have never issued such ‘Memorandum Circular,’       "
535,FAKE,"Mga delikadong dahilan kung bakit di mo dapat ilagay sa refrigerator ang itlog (Harmful reasons why you should not put eggs in the refrigerator),         "
536,FAKE,"Sa tingin ko mas importante na lahat ng tao mayroong sasakyan para mas mabilis ang pagbiyahe. We will prioritize building a nationwide active transport infrastructure, starting with the most traffic-congested areas. Our goal is to make roads for people, not cars,        "
537,FAKE,"BBC NEWS EXCLUSIVE: MARCELITO POMOY FOUND DEAD IN HIS HOTEL ROOM AFTER LOSING AMERICA GOT TALENT BREAKING NEWS: MARCELITO POMOY FOUND DEAD IN HIS HOTEL ROOM AFTER LOSING AMERICA GOT TALENT | BBC NEWS:… please don’t post fake news just to earn views on YouTube. Final Moments of Marcelito Pomoy Footage Finally, I have some very sad news to share with you.     "
538,FAKE,"Philippines Rodrigo Duterte Adjudged World’s Best President,         "
539,FAKE,"Kumpirmado! Napakaraming Shabu sa Balwarte ni Leni Robredo nabulgar sa Publiko (Confirmed! Tons of shabu in Leni Robredo’s hometown revealed to the public). Yes, there are tons of shabu in Naga        "
540,FAKE,epitome of courage and resilience.         
541,FAKE,"It is an open fact that Aquino is a family of heroes. Wow lakas maka-bayani (strong hero vibes),        "
542,FAKE,"I have three daughters, lahat sila babae (they are all girls).         "
543,FAKE,"BREAKING NEWS: Actress na si ‘SHAINA MAGDAYAO’ dead on arrival nang dalhin sa E.R. dahil sa sakit na Hypothyroid. | Today; 24 Oras (BREAKING NEWS: Shaina Magdayao, dead on arrival when brought to E.R. due to [hypothyroidism]) Usap-usapan ngayon ang videong ito na umabot ng 500K views sa loob ng isang oras. Babala, MASELANG PANOORIN.. (People are talking about this video that has reached 500k views in just one hour. Warning: Sensitive video.) PAALAM Shaina Magdayao, Pumanaw sa Edad 30 dahil sa sakit na Hypothyroid (Farewell, Shaina Magdayao, dead at 30 due to (hypothyroidism))..       "
544,FAKE,"Ito naman talaga ang tunay at totoo ko na kulay ‘dilaw’ kaya gusto ko si Lenie [sic] manalo pagka presidente (This is actually my real and true color — ‘yellow,’ that’s why I want Leni to win as president).         "
545,FAKE,"Pinapaalalahanan po namin ang lahat na magingat sa mga kumakalat na text at online scam, ito po ay mahigpit naming tinututulan. Maging mapanuri po sa mga natatanggap ng mensahe at tawag,         "
546,FAKE,"[P]aalam idol (Goodbye, idol) [crying emoji]         "
547,FAKE,"Sandiganbayan suspends LRay Villafuerte over 800 million graft, The Manila Bulletin never published a story on the alleged arrest of LRay Villafuerte over an P800-million graft and corruption case. The [front page] is not a document done by Manila Bulletin, Marcos gets tough on economic saboteurs.       "
548,FAKE,"DOH Health Bulletin to the Public: The Upper Respiratory Infection affecting China at present is quite serious. The virus causing it is very potent and is resistant to existing antibiotics. The DOH would like to clarify that the message did not come from any verified platforms of the Department,        "
549,FAKE,"SA LAHAT NG MGA NAKA ONLINE NGAYUN (sic) AY SWERTRE (sic) PO KAYU (sic) DAHIL MAGBIBIGAY AKO SA BAWAT TAO NA NAKA ONLINE AT MAKA MASSAGE (sic) SA AKINN (sic) (To all who are currently online, you’re lucky because I will be giving [money] to all who are online and will be messaging me).         "
550,FAKE,"ABS-CBN News and its website and social media accounts did not report or post these items, and have nothing to do with these links purportedly reporting about a hypertension cure,         "
551,FAKE,"Earthquakes happen because of the Earth, says VP Leni Robredo.         "
552,FAKE,"Manny kinumpirma ang pamamaalam. Mommy Dionisia pumanaw na (Manny confirmed she has departed. Mommy Dionisia has passed away). NAKAKAGULAT MOMMY D PUMANAW? MATAPOS HIMATAYIN, MANNY HINDI KINAYA (Shocking Mommy D dead? After fainting, Manny couldn’t handle it).        "
553,FAKE,"There is no technology in the whole world which can tell when and where a powerful earthquake will happen,         "
554,FAKE,JUST IN PDUTERTE NAGULAT sa NATUKLASAN KASABWAT ni PACQUIAO sa UMAK IKINANTA NA (President Duterte was shocked to know Pacquiao’s accomplice in UMak; now named)?!!         
555,MISLEADING,BINASURA ANG KASO | SA WAKAS INABSWELTO NA ANG AKUSASYON (Case has been junked | Finally the accusations were acquitted).         
556,MISLEADING,Mabuti pa ang Diktador may DISENTENG PABAHAY #HappyWithDU30         
557,MISLEADING,"Akala yata nila ay sila ay talagang independent nga at pinapalagay pa nila na hindi sila pwedeng i-audit. ‘Yan ay mali, sapagkat ang Philippine National Red Cross ay tumatanggap ng napakalaki, milyon-milyon, daang milyon na pondo galing sa gobyerno … May karapatan ang gobyerno na i-audit ang kanilang paggastos diyan sa pondo na binibigay ng gobyerno, at ‘yan ay nasa batas ‘yan. (They [referring to PRC board members] probably thought they were really independent and they think they cannot be audited. That’s wrong, because the Philippine National Red Cross receives a big amount, millions, hundreds of millions of funds from the government … The government has the authority to audit their spending of the funds from the government, and that is in the law.) Source: DZAR 1026 official Facebook page, Sen. dapat nang tanggalin bilang chairman ng Phil. Red Cross, Sept. 4, 2021 Ang lottery, ang kinikita ng isang lottery, isang araw na lottery, ay napupunta sa Philippine National Red Cross para sa kanilang general fund. At ang isa pang araw uli ng lottery, ang kinikita nito, ay inilalaan naman sa kanilang blood bank. (The lottery, the proceeds from a lottery, one day of a lottery, goes to the Philippine National Red Cross for its general fund. Another day of the lottery, its proceeds, is allocated for its blood bank.) Source: DZAR 1026 official Facebook page, Sen. dapat nang tanggalin bilang chairman ng Phil. Red Cross (Archived), Sept. 4, 2021        "
558,MISLEADING,RERESBAK NA! US At Pinas MAGPAPALUBOG NA Ng BARKO Sa WEST PHILIPPINE SEA (RETALIATING NOW! The U.S. and the Philippines will sink a ship in the West Philippine Sea) CHINA NANGINGINIG NA! (China is shaking)        
559,MISLEADING,"the coronavirus has reached the Philippines. somewhere in Palawan or even Manila,        "
560,MISLEADING,JUST IN: Malacañang Admits West Philippine Sea Controlled By China. Palace admits China controls West PH Sea.        
561,MISLEADING,"Online Poll: Ngayong nagtatawag ng People Power si Sister, sasama ka ba sa kaniya? (Online Poll: Now that Sister is calling for People Power, will you join her?) Ako, I’m really calling for People Power. Kung wala tayong maaasahan sa gobyerno, sino ang ating aasahan? Tayo po mismo. Kaya po let’s go, and again, ibalik po natin ang magic ng People Power (Me. I am really calling for People Power. If we cannot rely on the government, who should we rely on? It is only us. That is why let’s go, and again, bring back the magic of People Power).        "
562,MISLEADING,"did nothing for the country, military civic parade ni (of) PBBM.        "
563,MISLEADING,"JUST IN BALITA : PRES DUTERTE TINANGGAL saPWESTO LEONEN IMPEACH na (removed Leonen from his position, now impeached) LENI MARCOS GADON CALIDA TAGUMPAY (victory).         "
564,MISLEADING,PRESIDENT DUTERTE IS DOING HIS BEST TO IMPROVE PHILIPPINE TRANSPORT SYSTEM IN THE PHILIPPINES.         
565,MISLEADING,COA (Commission on Audit) also flagged over ₱12.3-M unliquidated cash advances         
566,MISLEADING,JUST IN! JOMA SISON HINILING KAY PANGULONG DUTERTE NA ISUKO ANG PWESTO KAY ROBREDO! (Just in! Joma Sison asks President Duterte to yield his position to Robredo).         
567,MISLEADING,"Biglaang pag-uutos ng Amerika na ito na ang tamang panahon upang armasan ng nuclear ang Pilipinas (The sudden order of the U.S. [implies] this is the right time to arm the Philippines with nuclear). President BBM, nagulat sa biglaang pag-uutos, ng US president na si Joe Biden (President [Marcos] surprised by the sudden order of US President Joe Biden).        "
568,MISLEADING,may affect the San Manuel Fault Line         
569,MISLEADING,MUST WATCH: MARTIAL LAW GUSTO NG TAGA MINDANAO PERO HINDI GUSTO NI CHIZ ESCUDERO (Mindanaoans want Martial Law but Chiz Escudero does not). WALA AKONG PAKI KUNG GUSTO NG TAGA MINDANAO ANG MARTIAL LAW (I don’t care if Mindanaoans like Martial Law).        
570,MISLEADING,"CONFIRM! PBBM PUPUNTA NG BELGIUM PARA MAKUHA ANG $987 BILYON NA YAMAN NI FEM PARA SA MGA PILIPINO (PBBM WILL GO TO BELGIUM TO GET FEM’s $987 BILLION WEALTH FOR THE FILIPINOS)! Pangulong Marcos, next target ang bansang Belgium na puntahan dahil ating napag-alaman na mayroong bank deposit doon si Apo Lakay na 987 billion dollars (President Marcos, next target to visit is the country of Belgium because we found out that Apo Lakay has a bank deposit there that amounts to 987 billion dollars). Sa katunayan, ay pupunta ito ng Belgium para sa isang summit, pero ang totoong pakay di umano nito ay asikasuhin ang yaman ni Apo Lakay (In fact, [Marcos Jr.] will go to Belgium for a summit, but his real purpose is supposedly to take care of Apo Lakay’s wealth).        "
571,MISLEADING,"KAKAPASOK LANG GoodNews Malacañang! PBBM sa Davao Kinausap mga Duterte NAGKA-ISA na PBBM PRRD VPSARA (Just in! Good news Malacañang! PBBM in Davao has talked to the Dutertes. Now united PBBM, PRRD, VP Sara).         "
572,MISLEADING,"Mahigit 85% ng mga Pinoy, Walang Tiwala kay Leni ayon sa Survey! (More than 85% of Pinoys have no trust in Leni says survey!),         "
573,MISLEADING,"CHINA BINAWIAN NG PCG! GRABE PBBM IGINANTI NI TARRIELA! GYERA NA! BAJO DE MASINLOC! MALAKING GULO TO (PCG retaliates against China! Wow, Tarriela takes revenge on Marcos’s behalf! It’s war! This is a big mess),         "
574,MISLEADING,"HELLO MGA AKTIBISTA… MANDATORY ROTC IS ON THE GO NA! (Hello, activists… Mandatory ROTC is already on the go!)         "
575,MISLEADING,Nabenta na ang Spratly Island sa China noong panahon ni Aquino tapos isisisi mo kay Duterte kapag hindi niya mabawi (Spratly Island was sold off to China during Aquino’s term but you put the blame on Duterte if he can’t get it back).         
576,MISLEADING,"most loving, caring, solid and decisive GOOD NEWS! Pres.Duterte Received Highest Rating of Most Loving Caring President,        "
577,MISLEADING,"successes and sacrifices made by President Rodrigo Duterte and his administration to bring progress to the country,         "
578,MISLEADING,"Mahigit 80% ng mga Pilipino, Tinuturing na Terorista ang MAGDALO ayon sa Online Survey! (More than 80% of Filipinos see MAGDALO as terrorists according to an online survey!)         "
579,MISLEADING,"KAKAPASOK LANG HALA KA! Pres MARCOS Sen.IMEE DI NAKA-PAGPIGIL NILANTAD na ang TRYD0R sa MALACANANG (Just in, oh no! President [Bongbong] Marcos Sen. Imee could not stop herself, exposes the traitor in Malacañang)! Marcos Daughter Calls The Palace a ‘Snake Pit’.        "
580,MISLEADING,"KAKAPASOK LANG Grabe! Mga Media at PCSO ROBLES Wala ng KAWALA sa Matinding PASAB0G ni SEN IMEE (Just in! Media and the PCSO Robles cannot escape from the intense exposé of Sen. Imee) IMEE KUMANTA! WINASAK ANG PCSO, ROBLES IYAK… ITO ANG EBIDENSYA. PEKE ANG BOLA (Imee sings! Decimates PCSO, Robles cries… This is the evidence, the ball is fake)!        "
581,MISLEADING,good for the next generation         
582,MISLEADING,"BRAKING [sic] NEWS: SUPREME COURT INI-UTOS NA I-OVER ALL SHUTDOWN NA ANG ABSCBN?| JOSE CALIDA BUMWELTA NA (Breaking news: Supreme Court orders for an overall shutdown of ABS-CBN? Jose Calida hits back)!,         "
583,MISLEADING,BREAKING NEWS: Magdalo ni Trillanes nagpapalakas na para sa kudeta (Breaking news: Trillanes’ Magdalo consolidating forces for coup)!         
584,MISLEADING,China panic US and Australia Deploy Hundred Warship to Help Philippine Expel 220 China ship (sic).         
585,MISLEADING,"Pirma nalang ni Aquino ang kulang dyan noon pero dedma sya. Ngayon pirmado na ni diktador Digong (Aquino’s signature was the only thing lacking here but he brushed it aside. Now, it is already signed by Dictator Digong).         "
586,MISLEADING,JUST IN: Actress Angel Locsin leaves ABS-CBN.         
587,MISLEADING,WOW! PANGULONG DUTERTE NAKAKAKUHA NG 94.03% POSITIVE RATING SA PINAKA MAGALING NA PRESIDENTE (Wow! President Duterte got 94.03% positive rating as best president)!         
588,MISLEADING,Japan nagsabing handa nitong protektahan ang Pilipinas laban sa China (Japan said it’s ready to protect the Philippines against China).         
589,MISLEADING,"RUSH HOURS COMMUTERS IN PHILIPPINES, SOUTH KOREA AND JAPAN. Meanwhile in the Philippines, ayaw ng mahabang pila. Kawawa daw sabi ng mga alagad ni Santa Leni. (Rush hours commuters in Philippines, South Korea and Japan. Meanwhile in the Philippines, people don’t like long lines. Followers of Saint Leni say they are pitiful.)         "
590,MISLEADING,BREAKING:PRRD DECLARED AS MOST IMPORTANT SPEAKER IN JAPAN.         
591,MISLEADING,"Leni Robredo may tinatagong lihim sa COA 25 Million hinahanap (Leni Robredo hiding a secret from the COA, P25 million being searched).         "
592,MISLEADING,"Bukod kay intel chief Maj. Gen. Luna, hindi ba dapat na ring bumaba o tanggalin sina Lorenzana, Parlade at Esperon, at buwagin na ang NTF-ELCAC (Apart from intel chief Major Gen. Luna, shouldn’t Lorenzana, Parlade and Esperon also step down or get fired, and the NTF-ELCAC disbanded)? a danger to security and human rights. smears the image of outspoken youth and students.       "
593,MISLEADING,"Ang pinapangako po namin ni Senator Kiko sa inyo, isang pamahalaan na hindi lang corrupt (What Senator Kiko and I promise you is a government that is not just corrupt). Pinapangako pala ni Lenlen at Match ang pamahalaang hindi lang corrupt, kundi, lutang pa? Aba’y sobra pa nga. Ang galeng ano? ([Leni and Kiko] are promising a government that is not just corrupt, but also insane? That is too much. So excellent, ‘no?)        "
594,MISLEADING,"Isa sa pangunahing pangangailangan sa Metro Manila ay ang paanakan. Batid ito ni Pangulong Rodrigo Roa Duterte kayat (sic) walang news report, pinagawa niyang gusali ay makabago at maraming silid upang makayanan ang dami ng nanganganak (One of the primary needs in Metro Manila is a maternity hospital. President Duterte is aware of this that’s why, without publicity, he initiated the construction of the facility which is modern and has many rooms to support a huge number of pregnancies).         "
595,MISLEADING,"Huwag na kayo mag pa vaccine kung ikamamatay niyo rin (Don’t get vaccinated if it’ll just kill you). Based on the causality assessment by the RAEFIC (Regional Adverse Event Following Immunization Committee) Expert Panel, the causes of their death were not related to the vaccines they received; they were caused by complications from COVID-19 and pre-existing medical conditions before vaccination.        "
596,MISLEADING,"BREAKING! COCO MARTIN GUSTO PAPALITAN LAHAT NG NASA GOBYERNO (Coco Martin wants everyone in government replaced),         "
597,MISLEADING,CHINA DI KINAYA ANG DEPENSA NG PINAS! NAPILITANG MAGPADALA NG 70 AIRCRAFT MALAPIT SA MGA ISLA (China couldn’t handle the Philippines’ defense! Forced to send 70 aircraft near the isles)!         
598,MISLEADING,"equivalent to a bachelor’s degree as far as academic requirement is concerned There is no recorded link between the BA (Bachelor of Arts) and the Special Diploma, and the special Diploma was not a full graduate Diploma.        "
599,MISLEADING,HALA KA! ISK0 MORENO KlNASUHAN NG 70MILLION PLUNDER! ETO ANG AYAW IPALABAS SA BAYARANG MEDIA (Oh no! Isko Moreno charged with P70 million plunder [case]! This is what mainstream media doesn’t want to show)!         
600,MISLEADING,when a lot of people have already been vaccinated         
601,MISLEADING,"…witnessed the horrors of [the] increasing trend of crime rate, particularly those that involved drug trafficking. According to a news article published (on) January 29, 2017, the Philippines saw a decrease in crime rate when the death penalty was imposed for heinous crimes in 1993. Crime rate decreased from 145.7 in 1993 to 98 in 1998. Source: Senate of the Philippines, Senate Session No. 2 (July 29, 2020), July 29, 2020, watch from 55:10 to 55:17 and from 55:19 to 55:41        "
602,MISLEADING,WOW! PINAKAMAHABANG TULAY SA ASIA TINAPOS NA NI PBBM GOODJOB! FPRRD SUMALUDO (PBBM HAS FINISHED THE LONGEST BRIDGE IN ASIA! FPRRD SALUTED)!         
603,MISLEADING,Coconut Oil Removes 93% of Colon Bad Cells in Only 2 Days         
604,MISLEADING,germs and bacteria of that COVID (sic) not helping us at all.        
605,MISLEADING,"Buong kalagayan ngayon ni Michelle Dee,matapos isugod raw sa ospital sa El Salvador (Whole condition of Michelle Dee after she was rushed to a hospital in El Salvador)?         "
606,MISLEADING,"Nakakabahala (Alarming)! Sobrang pagkain ng hotdog ng mga bata, maaaring magdulot ng kanser sa dugo’t tiyan (Eating too much hot dogs, may cause cancer in the blood and stomach among children).         "
607,MISLEADING,Shocking! Grace Poe galit na pinagsabihan ang Duterte Admin na maraming ginawang Palpak sa bansa (Shocking! Grace Poe calls out the Duterte administration for its many failures).         
608,MISLEADING,Phivolcs Confirms ‘Big One’ Earthquake Might Now Strike Anytime.         
609,MISLEADING,"Hindi kami magnanakaw bagkus kami ang ninakawan (We are not thieves, instead, we were robbed). We are tied, our hands, with the whole press saying we are magnanakaw (thieves). We are the magnanakaw? Kami ang ninanakawan (We’re being stolen from).        "
610,MISLEADING,HALA! PALALAYA-IN NA | ITO ANG NAKAKAGULAT NA UTOS NG PANGULONG BBM (Oh no! Set to be freed | This is the shocking order of President [Marcos]). Salamat Pangulong BBM (Thank you President [Marcos])        
611,MISLEADING,"very high at a global level,         "
612,MISLEADING,"In February 2018, the ICC launched a preliminary examination of Duterte’s crackdown on illegal drugs based on Sabio’s communication that accuses the President of committing crimes against humanity for the killings of thousands of drug offenders from July 1, 2016 to Mar. 31, 2017. Source: Philippine News Agency, Dropped communication vs. Duterte ‘sucker punch’ to ICC: Andanar, Jan. 15, 2020         "
613,MISLEADING,"MATINDI TO! LENLEN IYAK TINULDU KAN na DIGONG Pres MARCOS EBDENSYA NILABAS na HEMAS REGAS (sic) (This is intense! Lenlen cries, she’s done for | Digong Pres Marcos released evidence | (going) behind bars)!         "
614,MISLEADING,"Breaking News: Ramon Ang handa ipautang ang Petron para sa BBM Administration (ready to lend Petron to [Marcos Jr.’s] administration)! ‘Yong sina-suggest na bilhin ng gobyerno ang Petron, privatization, anytime po, pwede ko pa ipa-utang sa Philippine government, bilhin ninyo ito nang over five years to pay (On the suggestion that the government buy Petron, anytime, I can loan it to the Philippine government, buy it over five years to pay),        "
615,MISLEADING,"NAKAKAGULAT! ANDANAR KASABWAT PALA NG TULFO BROTHERS PINA IMBISTIGAHAN NI DUTERTE! PANOORIN (Shocking! Andanar, co-conspirator of Tulfo brothers, having investigated by Duterte! Watch).         "
616,MISLEADING,"Pangungutang: Maaari Na Makasuhan Ngayon Ang Mga Hindi Nagbabayad Ng Utang Maging Sa Sari-Sari Store Man Ito (On owing money: Cases may now be filed against people who don’t pay their debts, even money owed to sari-sari stores),         "
617,MISLEADING,‘FINALLY! COA IBINULGAR ANG KATOTOHANAN NA MAHIGIT SA P629.77 MILYONG DONASYON PARA SA MGA TAGA-YOLANDA ANG HINDI IBINIBIGAY NG PNOY ADMIN!(FINALLY! COA REVEALS THE TRUTH THAT MORE THAN P 629.66 MILLION WORTH OF DONATIONS FOR YOLANDA (VICTIMS) WERE NOT DISTRIBUTED BY THE PNOY ADMIN!) Nasa 629.77-milyong piso quick response funds (QRF) ng Office of Civil Defense (OCD) habang nasa 48.82-milyong pisong donasyon naman ang natanggap ng National Disaster Risk Reduction (sic) Management Council (NDRRMC) at pareho itong natangay ng administrasyon ni Noynoy. (About 629.77-million pesos quick response funds (QRF) of the Office of Civil Defense (OCD) and about 48.82-million pesos of donations which the National Disaster Risk Reduction (sic) Management Council (NDRRMC) received were both pocketed by the Noynoy administration.)       
618,MISLEADING,IKALAT NATIN TONG (sic) MGA KAWATAN (LET’S EXPOSE THESE THIEVES) !!         
619,MISLEADING,"Goodbye meralco | hello advance technology (sic) | MARCOS ADMINISTRATION,         "
620,MISLEADING,I may or I may not but preferably I’d like to stay neutral.         
621,MISLEADING,"[B]akit ganun kung sino di kurap Sila yung walang nagawa, Yung mga kurap madaming nagawa (Why is it that those who were not corrupt were the ones who have done nothing, while the ones who are corrupt have done many things). #duterte #dutertelangmalakas         "
622,MISLEADING,"Lacson: Mahigit P6-B naibigay sa (Over P6-B given to) Tacloban. Puro corruption kaliwat-kanan kay Tatay (There is corruption left and right under Father),        "
623,MISLEADING,"ITO NAH!! PBBM PINAPAHANDA ANG AFP!! WILLIE REVILLAME PINANGARALAN C ROBIN PADILLA PAHIYA (This is it! PBBM asked the AFP [Armed Forces of the Philippines] to get ready! Willie Revillame chided Robin Padilla, shame), ANU KA NGAUN ROBIN PADILLA (What are you now, Robin Padilla)        "
624,MISLEADING,Bishop Villegas sa kapari-an (to priests): ‘Stop the homily abuse.'         
625,MISLEADING,VP LENI ROBREDO TINUTUGIS at KAKASUHAN NA ng COA?!| P195 MILLION hindi ITINULONG sa MAHIHIRAP (VP Leni Robredo hounded and will be sued by COA?! P195 million was not used to help the poor)!         
626,MISLEADING,"Simula ng klase sa mga skwelahan, magiging 8:30 AM na (Starting time of classes in schools will be 8:30 AM). 7 o’ clock in the morning and sometimes even earlier.        "
627,MISLEADING,"Kaya natin, sa loob natin, kaya natin. Malakas ang loob natin, eh. Hindi tayo basta-basta natatakot. Lalo na yung mga may dugong Waray (We can do it, in our hearts we can do it. We have a strong will. We don’t get scared easily. Especially those who have Waray roots.)         "
628,MISLEADING,"BREAKING NEWS – Mga lugar na posibleng tamaan ng tsunami kasunod ng 7.2 magnitude na lindol sa karagatan ng GovGen, Davao Oriental. Pinapayuhan ang mga taong nasa tabing dagat na agad lumikas (Places where tsunami may hit following the 7.2 magnitude earthquake in the ocean of Gov Gen, Davao Oriental. People along the shore are advised to evacuate)… Compostela Valley Davao del Norte Dava[sic] del SurDavao OrientalDavao CitySarangani South CotabatoAgusan del Norte Agusan del Sur Surigao del Norte Surigao del Sur Ikalat agad para maging alerto ang lahat (Spread this quickly so everyone can be alerted)!          "
629,MISLEADING,"ABS CBN sinabing pwedeng masira ang Pag iisip ng mga Pilipino sa pagkawala ng Palabas sa Kapamilya ‘Baka Mabaliw sila!’ (ABS-CBN said Filipinos could lose their minds with the absence of Kapamilya shows ‘They might go crazy!’),         "
630,MISLEADING,MGA SENADOR SA LIKOD NG MANDATORY 3% PREMIUM PAYMENT NG MGA OFW!! (Senators behind the mandatory 3% premium payment of OFWs). for passing the UHC law        
631,MISLEADING,"Putin, Nais Magpatulong kay PBBM (Putin, wants to ask PBBM for help). Ang Russia ay tila baga ay isang third world country na lumalapit sa atin upang sa gayon humingi ng tulong patungkol sa pagpapalago ng ekonomiya ng Russia (Russia is acting like a third world country who is reaching out to us to ask for help to improve Russia’s economy).        "
632,MISLEADING,Ang inyong mga anak ay hindi niyo mga anak. Dumaan lang sila sa inyo ngunit hindi niyo sila pag-aari. Sila ang pag-asa ng bayan hindi ang mga katulad niyong duwag at mga tuta ni Duterte(Your children are not yours. You gave birth to them but you do not own them. They are the hope of our country not like the cowards and lapdogs of Duterte).         
633,MISLEADING,LENI ROBREDO NAG-WALA DAH1L LAMANG NA SI BONGBONG MARCOS SA RECOUNT! PANOORIN (Leni Robredo went wild because Bongbong Marcos now leads the recount! Watch).         
634,MISLEADING,Vietnam praises PH in handling of sea row’ DUTERTE LEADERSHIP. Vietnam Gov’t nais na matutunan ang Diplomatic Skills ni President Duterte (Duterte Leadership. Vietnam Gov’t wants to learn President Duterte’s Diplomatic Skills).        
635,MISLEADING,LORD PLEASE SAVE THE PHILIPPINES.         
636,MISLEADING,Philippines Bracing for Direct Hit From Massive Typhoon.         
637,MISLEADING,"Bongbong Marcos was a senator from 2010 to 2016 and he authored a grand total of: one bill16th Congress Senate Bill No. 1186 POSTPONEMENT OF THE SANGGUNIANG KABATAAN ELECTIONSFiled on July 30, 2013.So why should he be president again?         "
638,MISLEADING,BISTADO (REVEALED) PILIPINAS | PHILIPPINES – CHINA JOINT OIL EXPLORATION 60% mapuntasaPilipinasnakita at 40% namanmapuntasa CHINA (60 percent of the profit will go to the Philippines while 40 percent will go to China). Ano na naman kaya ang opinion ng mga Dilawan sa hakbang ng Duterte Admin tungkol sa Joint Oil Exploration (What will the Yellows say about the Duterte administration’s latest attempt on a joint oil exploration)?         
639,MISLEADING,LIVE! PAYOUT SCHEDULE ng ₱10-K AYUDA | SIMULA na ang PAMIMIGAY sa IBAT-IBANG LUGAR (Distribution has started in different places) | HOUSE TO HOUSE         
640,MISLEADING,"application fees, stamping and clearance         "
641,MISLEADING,"Presyo ng Bigas (Price of rice in) front of GMALL (Gaisano Mall,) CALINAN DAVAO CITY near [the] overpass | Thanks DEPARTMENT OF AGRICULTURE.         "
642,MISLEADING,"Philippines quest to space will begin in Mati City, Davao Oriental.         "
643,MISLEADING,"JUST IN : GOODNEWS! PRES BBM DOC.ONG PASOK DUQUE INALIS (Doc Ong in, Duque out).         "
